age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
26,Private,154785,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,Other,Female,0,0,35,United-States,<=50K
21,Private,213041,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Cuba,<=50K
59,Private,229939,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
61,Private,175331,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,226443,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
22,Private,46561,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,161311,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,30,United-States,<=50K
50,Private,98215,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
67,Private,118363,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,2206,5,United-States,<=50K
59,Local-gov,181242,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,356238,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,0,0,80,United-States,>50K
56,Self-emp-not-inc,39380,Some-college,10,Married-spouse-absent,Farming-fishing,Not-in-family,White,Female,27828,0,20,United-States,>50K
28,Private,315287,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,40,?,<=50K
34,Private,269723,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,2977,0,50,United-States,<=50K
63,Private,34098,10th,6,Widowed,Farming-fishing,Unmarried,White,Female,0,0,56,United-States,<=50K
48,Private,50880,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,<=50K
41,Federal-gov,356934,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K
26,Private,276309,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,20,United-States,<=50K
47,Private,175925,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,2179,52,United-States,<=50K
29,Self-emp-not-inc,164607,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
30,Private,224462,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,92863,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
27,Private,179565,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States,<=50K
59,Self-emp-not-inc,31137,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
19,Private,199495,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
45,Private,175262,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K
37,Private,220585,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Local-gov,231793,Doctorate,16,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,38,United-States,<=50K
34,Federal-gov,191342,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,38,United-States,<=50K
30,Private,186420,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,35,United-States,<=50K
30,Private,328242,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Hong,>50K
56,Private,279340,11th,7,Separated,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
19,Private,174478,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
37,Private,151771,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,145636,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,43,United-States,>50K
21,Private,120326,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
34,Self-emp-not-inc,246439,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
27,Private,144133,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,50,United-States,<=50K
44,Local-gov,145522,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,312055,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,235847,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Female,0,0,50,United-States,<=50K
37,Private,187748,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,396482,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,48,United-States,<=50K
49,Private,261688,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,60,United-States,<=50K
20,Private,39477,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
37,Private,143058,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,216867,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,Mexico,<=50K
44,Private,230592,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,35,United-States,<=50K
30,Local-gov,40338,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
55,Local-gov,115457,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,374983,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,285419,12th,8,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,?,385901,Some-college,10,Never-married,?,Own-child,White,Male,0,0,22,United-States,<=50K
45,State-gov,187581,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
38,Self-emp-inc,299036,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
42,Private,68729,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
27,Private,333990,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,117767,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,United-States,<=50K
43,Private,184378,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K
21,Private,232591,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
33,Private,143851,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Self-emp-not-inc,89622,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,80,United-States,>50K
34,Private,202498,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Dominican-Republic,<=50K
72,Private,268861,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,99,?,<=50K
54,Private,343242,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K
30,Private,460408,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
63,Private,205246,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
36,Private,230329,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
25,Private,197871,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
72,?,201375,Assoc-acdm,12,Widowed,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,Private,194290,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,191814,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
41,Private,95168,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
20,?,137876,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,386136,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
71,?,108390,Some-college,10,Married-civ-spouse,?,Husband,White,Male,3432,0,20,United-States,<=50K
41,Private,152529,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
35,Private,214891,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,40,Dominican-Republic,<=50K
18,Private,133654,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,147548,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
57,Private,73051,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
56,Self-emp-not-inc,60166,1st-4th,2,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,65,United-States,<=50K
25,Self-emp-inc,454934,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
64,?,338355,Assoc-voc,11,Married-civ-spouse,?,Wife,White,Female,0,0,15,United-States,<=50K
35,Self-emp-not-inc,185621,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
61,Private,101500,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
36,State-gov,36397,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,<=50K
18,Private,276540,12th,8,Never-married,Sales,Own-child,Black,Female,0,0,15,United-States,<=50K
21,Private,293968,Some-college,10,Married-spouse-absent,Sales,Own-child,Black,Female,0,0,20,United-States,<=50K
43,?,35523,Assoc-acdm,12,Divorced,?,Not-in-family,White,Female,0,0,35,United-States,<=50K
32,Local-gov,186993,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,232132,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
48,Private,176917,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
40,Private,105936,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,105821,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50K
22,?,34506,Some-college,10,Separated,?,Unmarried,White,Female,0,0,25,United-States,<=50K
42,Private,178074,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
60,?,116961,7th-8th,4,Widowed,?,Unmarried,White,Female,0,0,20,United-States,<=50K
34,Private,191930,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
27,Private,130807,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
47,Self-emp-not-inc,94100,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,65,United-States,<=50K
65,Self-emp-not-inc,144822,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
61,Self-emp-inc,102191,Masters,14,Widowed,Exec-managerial,Unmarried,White,Female,0,0,99,United-States,<=50K
18,Private,90934,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,28,United-States,<=50K
49,?,296892,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
48,Private,173243,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
26,Private,258768,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male,2174,0,75,United-States,<=50K
30,Private,189759,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
68,Self-emp-not-inc,69249,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K
23,Private,133061,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,United-States,<=50K
65,Self-emp-not-inc,175202,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,United-States,<=50K
32,Private,27051,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,<=50K
44,Private,60414,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
48,Local-gov,317360,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
24,Private,258298,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
58,Private,174040,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Local-gov,177566,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,50,Germany,<=50K
54,Private,162238,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
35,Private,87556,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
35,Private,144322,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
24,Private,190015,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
50,Private,183173,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,United-States,>50K
38,Self-emp-not-inc,151322,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,Local-gov,47392,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
38,Private,107125,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
49,Private,265295,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,189219,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,16,United-States,<=50K
56,Private,147989,Some-college,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,185732,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Private,153516,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,?,191910,Some-college,10,Never-married,?,Other-relative,White,Male,0,0,40,United-States,<=50K
33,Private,216145,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,202872,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,12,United-States,<=50K
62,Self-emp-not-inc,39630,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,<=50K
24,?,114292,9th,5,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
26,Local-gov,206721,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
46,Private,358585,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,>50K
33,Private,377283,Bachelors,13,Separated,Sales,Not-in-family,White,Female,0,0,50,United-States,>50K
65,?,76043,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,1,United-States,>50K
65,Without-pay,172949,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2414,0,20,United-States,<=50K
46,Private,110171,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
43,Local-gov,223861,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,163455,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
35,Private,183892,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,47022,HS-grad,9,Widowed,Handlers-cleaners,Other-relative,White,Female,0,0,48,United-States,<=50K
55,Federal-gov,145401,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
45,Private,387074,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
56,Private,105363,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4508,0,40,United-States,<=50K
59,Federal-gov,195467,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
56,Local-gov,170217,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,156807,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,10,United-States,<=50K
26,Private,255193,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,3411,0,40,United-States,<=50K
38,Private,273640,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Private,191177,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
48,Self-emp-inc,184787,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
37,State-gov,239409,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
63,Self-emp-not-inc,404547,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
27,State-gov,23740,HS-grad,9,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,38,United-States,>50K
20,Private,382153,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K
26,Private,164488,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K
21,?,228424,10th,6,Never-married,?,Own-child,Black,Male,0,0,40,United-States,<=50K
51,Self-emp-not-inc,168539,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,189530,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
39,Private,89419,Assoc-voc,11,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,Columbia,<=50K
35,Private,224512,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
21,?,314645,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,43,United-States,<=50K
65,Private,85787,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
54,Local-gov,279881,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
39,Private,194287,7th-8th,4,Never-married,Other-service,Own-child,White,Male,0,1602,35,United-States,<=50K
24,Private,141040,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
36,Private,222294,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
